KO_id	image_id
KO:K16194	map05168
KO:K16194	map05169
KO:K16195	map04141
KO:K16195	map05160
KO:K16195	map05162
KO:K16195	map05164
KO:K16195	map05168
KO:K16195	map05169
KO:K16195	map05203
KO:K16196	map04141
KO:K16196	map05160
KO:K16196	map05162
KO:K16196	map05164
KO:K16196	map05168
KO:K16196	map05169
KO:K16197	map04110
KO:K16197	map04114
KO:K16197	map04151
KO:K16197	map04212
KO:K16197	map04390
KO:K16197	map04391
KO:K16197	map05161
KO:K16197	map05169
KO:K16197	map05203
KO:K16198	map04110
KO:K16198	map04114
KO:K16198	map04151
KO:K16198	map04390
KO:K16198	map05169
KO:K16198	map05203
KO:K16199	map02010
KO:K16200	map02010
KO:K16201	map02010
KO:K16202	map02010
KO:K16204	map00909
KO:K16205	map00909
KO:K16206	map00909
KO:K16207	map00909
KO:K16221	map04712
KO:K16222	map04712
KO:K16223	map04712
KO:K16224	map04626
KO:K16225	map04626
KO:K16226	map04626
KO:K16240	map04712
KO:K16241	map04712
KO:K16242	map00361
KO:K16242	map00362
KO:K16242	map00623
KO:K16242	map01220
KO:K16243	map00361
KO:K16243	map00362
KO:K16243	map00623
KO:K16243	map01220
KO:K16244	map00361
KO:K16244	map00362
KO:K16244	map00623
KO:K16244	map01220
KO:K16245	map00361
KO:K16245	map00362
KO:K16245	map00623
KO:K16245	map01220
KO:K16246	map00361
KO:K16246	map00362
KO:K16246	map00623
KO:K16246	map01220
KO:K16249	map00361
KO:K16249	map00362
KO:K16249	map00623
KO:K16249	map01220
KO:K16254	map00680
KO:K16255	map00680
KO:K16256	map00680
KO:K16257	map00680
KO:K16258	map00680
KO:K16259	map00680
KO:K16260	map00680
KO:K16265	map00460
KO:K16266	map00460
KO:K16268	map00361
KO:K16268	map00362
KO:K16268	map00623
KO:K16268	map00625
KO:K16268	map01220
KO:K16269	map00361
KO:K16269	map00362
KO:K16269	map00623
KO:K16269	map00624
KO:K16269	map00643
KO:K16269	map01220
KO:K16270	map00622
KO:K16270	map01220
KO:K16299	map02010
KO:K16303	map00622
KO:K16303	map01220
KO:K16304	map00622
KO:K16304	map01220
KO:K16305	map00010
KO:K16305	map00030
KO:K16305	map00051
KO:K16305	map00400
KO:K16305	map00680
KO:K16305	map01200
KO:K16305	map01230
KO:K16306	map00010
KO:K16306	map00030
KO:K16306	map00051
KO:K16306	map00400
KO:K16306	map00680
KO:K16306	map01200
KO:K16306	map01230
KO:K16311	map04922
KO:K16319	map00627
KO:K16320	map00627
KO:K16328	map00240
KO:K16329	map00240
KO:K16330	map00240
KO:K16332	map04068
KO:K16332	map04110
KO:K16332	map04151
KO:K16332	map05203
KO:K16333	map04151
KO:K16333	map04152
KO:K16333	map04922
KO:K16333	map04931
KO:K16333	map05166
KO:K16334	map05166
KO:K16336	map04514
KO:K16336	map05144
KO:K16336	map05205
KO:K16337	map04514
KO:K16338	map04512
KO:K16338	map04514
KO:K16338	map05205
KO:K16339	map04151
KO:K16340	map04151
KO:K16341	map04068
KO:K16341	map04151
KO:K16341	map04932
KO:K16341	map05206
KO:K16342	map00564
KO:K16342	map00565
KO:K16342	map00590
KO:K16342	map00591
KO:K16342	map00592
KO:K16342	map04010
KO:K16342	map04014
KO:K16342	map04072
KO:K16342	map04270
KO:K16342	map04370
KO:K16342	map04611
KO:K16342	map04664
KO:K16342	map04724
KO:K16342	map04726
KO:K16342	map04730
KO:K16342	map04750
KO:K16342	map04912
KO:K16342	map04913
KO:K16342	map04921
KO:K16342	map05231
KO:K16343	map00564
KO:K16343	map00565
KO:K16343	map00590
KO:K16343	map00591
KO:K16343	map00592
KO:K16343	map04014
KO:K16343	map04270
KO:K16343	map04750
KO:K16344	map05161
KO:K16350	map04514
KO:K16351	map04360
KO:K16351	map04514
KO:K16359	map04360
KO:K16359	map04514
KO:K16360	map04514
KO:K16363	map00061
KO:K16363	map00540
KO:K16363	map01212
KO:K16366	map04066
KO:K16366	map04270
KO:K16366	map04668
KO:K16366	map04916
KO:K16366	map04933
KO:K16366	map05410
KO:K16367	map04080
KO:K16367	map04270
KO:K16368	map00564
KO:K16369	map00564
KO:K16370	map00010
KO:K16370	map00030
KO:K16370	map00051
KO:K16370	map00052
KO:K16370	map00680
KO:K16370	map01200
KO:K16370	map01230
KO:K16371	map00052
KO:K16372	map01052
KO:K16373	map01052
KO:K16374	map01052
KO:K16375	map01052
KO:K16376	map01052
KO:K16377	map01052
KO:K16378	map01052
KO:K16379	map01052
KO:K16380	map01052
KO:K16381	map01052
KO:K16382	map01052
KO:K16383	map01052
KO:K16384	map01052
KO:K16385	map01052
KO:K16386	map01052
KO:K16387	map01052
KO:K16388	map01052
KO:K16389	map01052
KO:K16390	map01052
KO:K16391	map01052
KO:K16392	map01052
KO:K16393	map01052
KO:K16394	map01052
KO:K16395	map01052
KO:K16396	map01052
KO:K16397	map01052
KO:K16398	map01052
KO:K16399	map01052
KO:K16400	map01052
KO:K16401	map01052
KO:K16402	map01052
KO:K16403	map01052
KO:K16404	map01052
KO:K16405	map01052
KO:K16406	map01052
KO:K16407	map01052
KO:K16408	map01052
KO:K16409	map01052
KO:K16410	map01052
KO:K16411	map01052
KO:K16412	map01052
KO:K16413	map01052
KO:K16414	map01052
KO:K16415	map01052
KO:K16416	map01052
KO:K16417	map01052
KO:K16418	map01052
KO:K16419	map01052
KO:K16420	map01052
KO:K16421	map00261
KO:K16421	map01055
KO:K16422	map00261
KO:K16422	map01055
KO:K16423	map00261
KO:K16423	map01055
KO:K16424	map01055
KO:K16425	map01055
KO:K16426	map01055
KO:K16427	map01055
KO:K16428	map01055
KO:K16429	map01055
KO:K16430	map01055
KO:K16431	map01055
KO:K16432	map01055
KO:K16433	map01055
KO:K16434	map01055
KO:K16435	map01055
KO:K16436	map01055
KO:K16437	map01055
KO:K16438	map01055
KO:K16439	map01055
KO:K16440	map01055
KO:K16442	map01055
KO:K16443	map01055
KO:K16444	map01055
KO:K16445	map01055
KO:K16446	map01055
KO:K16447	map01055
KO:K16448	map01055
KO:K16450	map01052
KO:K16451	map04066
KO:K16507	map04391
KO:K16510	map04010
KO:K16510	map04668
KO:K16513	map04713
KO:K16514	map00362
KO:K16515	map00362
KO:K16593	map00780
KO:K16595	map04060
KO:K16595	map04062
KO:K16595	map04064
KO:K16596	map04060
KO:K16596	map04062
KO:K16597	map04060
KO:K16597	map04062
KO:K16597	map05310
KO:K16598	map04060
KO:K16598	map04062
KO:K16617	map04974
KO:K16618	map03460
KO:K16619	map00562
KO:K16619	map00564
KO:K16619	map00565
KO:K16620	map04350
KO:K16620	map04390
KO:K16620	map04913
KO:K16621	map04060
KO:K16621	map04350
KO:K16621	map04390
KO:K16622	map04350
KO:K16622	map04390
KO:K16628	map04974
KO:K16629	map04974
KO:K16630	map04974
KO:K16651	map00860
KO:K16669	map04391
KO:K16672	map04391
KO:K16673	map04391
KO:K16674	map04391
KO:K16675	map04391
KO:K16676	map04391
KO:K16677	map04391
KO:K16678	map04391
KO:K16679	map04391
KO:K16680	map04391
KO:K16681	map04390
KO:K16681	map04391
KO:K16682	map04390
KO:K16682	map04391
KO:K16683	map04391
KO:K16684	map04390
KO:K16684	map04391
KO:K16685	map04390
KO:K16685	map04391
KO:K16686	map04390
KO:K16686	map04391
KO:K16687	map04390
KO:K16687	map04391
KO:K16688	map04391
KO:K16689	map04391
KO:K16689	map04630
KO:K16690	map04391
KO:K16691	map04391
KO:K16712	map02020
KO:K16713	map02020
KO:K16736	map04391
KO:K16783	map02010
KO:K16784	map02010
KO:K16785	map02010
KO:K16786	map02010
KO:K16787	map02010
KO:K16790	map04350
KO:K16790	map04550
KO:K16791	map04350
KO:K16791	map04550
KO:K16792	map00300
KO:K16792	map00680
KO:K16792	map01210
KO:K16792	map01230
KO:K16793	map00300
KO:K16793	map00680
KO:K16793	map01210
KO:K16793	map01230
KO:K16794	map00565
KO:K16795	map00565
KO:K16796	map04390
KO:K16796	map04550
KO:K16797	map04024
KO:K16797	map04340
KO:K16797	map05200
KO:K16797	map05217
KO:K16798	map04340
KO:K16798	map04390
KO:K16798	map05200
KO:K16798	map05217
KO:K16799	map04340
KO:K16816	map00561
KO:K16816	map04923
KO:K16817	map00564
KO:K16817	map00565
KO:K16817	map00590
KO:K16817	map00591
KO:K16817	map00592
KO:K16817	map04014
KO:K16817	map04923
KO:K16818	map00564
KO:K16818	map00592
KO:K16819	map04390
KO:K16820	map04390
KO:K16821	map04390
KO:K16822	map04390
KO:K16823	map04390
KO:K16824	map04145
KO:K16824	map04380
KO:K16824	map05140
KO:K16824	map05150
KO:K16824	map05152
KO:K16834	map04310
KO:K16836	map04151
KO:K16837	map04151
KO:K16838	map00230
KO:K16838	map00232
KO:K16839	map00230
KO:K16840	map00230
KO:K16841	map00230
KO:K16842	map00230
KO:K16843	map00270
KO:K16844	map00270
KO:K16845	map00270
KO:K16846	map00270
KO:K16848	map04520
KO:K16848	map04810
KO:K16848	map05205
KO:K16849	map00040
KO:K16850	map00040
KO:K16855	map00230
KO:K16855	map03018
KO:K16856	map00230
KO:K16857	map04015
KO:K16857	map04115
KO:K16857	map04145
KO:K16857	map04151
KO:K16857	map04350
KO:K16857	map04510
KO:K16857	map04512
KO:K16857	map05144
KO:K16857	map05205
KO:K16857	map05206
KO:K16857	map05219
KO:K16858	map04014
KO:K16858	map04015
KO:K16858	map04060
KO:K16858	map04151
KO:K16858	map04510
KO:K16858	map04933
KO:K16858	map05200
KO:K16859	map04014
KO:K16859	map04015
KO:K16859	map04151
KO:K16859	map04510
KO:K16859	map05200
KO:K16860	map00564
KO:K16860	map00565
KO:K16863	map05205
KO:K16863	map05206
KO:K16864	map05205
KO:K16864	map05206
KO:K16865	map05205
KO:K16865	map05206
KO:K16866	map05205
KO:K16866	map05206
KO:K16867	map05205
KO:K16871	map00250
KO:K16871	map00650
KO:K16873	map00365
KO:K16874	map00365
KO:K16875	map00365
KO:K16876	map00365
KO:K16877	map00365
KO:K16878	map00365
KO:K16879	map00365
KO:K16880	map00365
KO:K16881	map00051
KO:K16881	map00520
KO:K16882	map04911
KO:K16901	map00350
KO:K16901	map00380
KO:K16901	map01220
KO:K16902	map00380
KO:K16903	map00380
KO:K16904	map00240
KO:K16905	map02010
KO:K16906	map02010
KO:K16907	map02010
KO:K16915	map02010
KO:K16916	map02010
KO:K16917	map02010
KO:K16918	map02010
KO:K16919	map02010
KO:K16920	map02010
KO:K16921	map02010
KO:K16931	map04913
KO:K16931	map04925
KO:K16936	map00920
KO:K16937	map00920
KO:K16938	map05100
KO:K16939	map05100
KO:K16942	map05100
KO:K16950	map00920
KO:K16951	map00920
KO:K16952	map00920
KO:K16953	map00920
KO:K16954	map00920
KO:K16955	map00920
KO:K16956	map02010
KO:K16957	map02010
KO:K16958	map02010
KO:K16959	map02010
KO:K16960	map02010
KO:K16961	map02010
KO:K16962	map02010
KO:K16963	map02010
KO:K16964	map00920
KO:K16965	map00920
KO:K16966	map00920
KO:K16967	map00920
KO:K16968	map00920
KO:K16969	map00920
KO:K16970	map05206
KO:K16971	map05206
KO:K16972	map05206
KO:K16973	map05206
KO:K16974	map05206
KO:K16975	map05206
KO:K16976	map05206
KO:K16977	map05206
KO:K16978	map05206
KO:K16980	map05206
KO:K16982	map05206
KO:K16984	map05206
KO:K16985	map05206
KO:K16986	map05206
KO:K16987	map05206
KO:K16988	map05206
KO:K16989	map05206
KO:K16993	map05206
KO:K16994	map05206
KO:K16995	map05206
KO:K16996	map05206
KO:K16997	map05206
KO:K17000	map05206
KO:K17001	map05206
KO:K17002	map05206
KO:K17003	map05206
KO:K17005	map05206
KO:K17006	map05206
KO:K17008	map05206
KO:K17009	map05206
KO:K17010	map05206
KO:K17011	map05206
KO:K17012	map05206
KO:K17015	map05206
KO:K17016	map05206
KO:K17017	map05206
KO:K17018	map05206
KO:K17020	map05206
KO:K17023	map05206
KO:K17024	map05206
KO:K17025	map05206
KO:K17026	map05206
KO:K17027	map05206
KO:K17028	map05206
KO:K17029	map05206
KO:K17033	map05206
KO:K17035	map05206
KO:K17036	map05206
KO:K17038	map05206
KO:K17039	map05206
KO:K17040	map05206
KO:K17041	map05206
KO:K17042	map05206
KO:K17048	map00642
KO:K17048	map01220
KO:K17049	map00642
KO:K17049	map01220
KO:K17054	map00940
KO:K17055	map00940
KO:K17056	map00940
KO:K17057	map00940
KO:K17058	map00940
KO:K17059	map00940
KO:K17060	map02020
KO:K17061	map02020
KO:K17062	map02010
KO:K17063	map02010
KO:K17065	map04139
KO:K17065	map04668
KO:K17066	map00680
KO:K17066	map01200
KO:K17067	map00625
KO:K17067	map00680
KO:K17067	map01200
KO:K17068	map00625
KO:K17068	map00680
KO:K17069	map00270
KO:K17069	map00920
KO:K17069	map01200
KO:K17069	map01230
KO:K17070	map00625
KO:K17072	map04668
KO:K17073	map02010
KO:K17074	map02010
KO:K17076	map02010
KO:K17078	map00524
KO:K17084	map04611
KO:K17100	map00680
KO:K17100	map01200
KO:K17101	map04917
KO:K17103	map00260
KO:K17103	map00564
KO:K17104	map00564
KO:K17105	map00564
KO:K17106	map04917
KO:K17107	map04917
KO:K17108	map00511
KO:K17108	map00600
KO:K17110	map05206
KO:K17111	map05206
KO:K17112	map05206
KO:K17113	map05206
KO:K17114	map05206
KO:K17116	map05206
KO:K17118	map05206
KO:K17119	map05206
KO:K17126	map05206
KO:K17129	map05206
KO:K17130	map05206
KO:K17131	map05206
KO:K17132	map05206
KO:K17137	map05206
KO:K17144	map05206
KO:K17148	map05206
KO:K17150	map05206
KO:K17151	map05206
KO:K17152	map05206
KO:K17165	map05206
KO:K17167	map05206
KO:K17172	map05206
KO:K17175	map05206
KO:K17178	map05206
KO:K17183	map05206
KO:K17192	map00942
KO:K17193	map00942
KO:K17194	map00942
KO:K17195	map00051
KO:K17202	map02010
KO:K17203	map02010
KO:K17204	map02010
KO:K17205	map02010
KO:K17206	map02010
KO:K17207	map02010
KO:K17208	map02010
KO:K17209	map02010
KO:K17210	map02010
KO:K17211	map00945
KO:K17212	map00945
KO:K17213	map02010
KO:K17214	map02010
KO:K17215	map02010
KO:K17216	map00270
KO:K17216	map01230
KO:K17217	map00260
KO:K17217	map00270
KO:K17217	map00920
KO:K17217	map01230
KO:K17218	map00920
KO:K17219	map00920
KO:K17220	map00920
KO:K17221	map00920
KO:K17222	map00920
KO:K17223	map00920
KO:K17224	map00920
KO:K17225	map00920
KO:K17226	map00920
KO:K17227	map00920
KO:K17228	map00920
KO:K17229	map00920
KO:K17230	map00920
KO:K17231	map04918
KO:K17232	map04918
KO:K17234	map02010
KO:K17235	map02010
KO:K17236	map02010
KO:K17237	map02010
KO:K17238	map02010
KO:K17239	map02010
KO:K17240	map02010
KO:K17241	map02010
KO:K17242	map02010
KO:K17243	map02010
KO:K17244	map02010
KO:K17245	map02010
KO:K17246	map02010
KO:K17311	map02010
KO:K17312	map02010
KO:K17313	map02010
KO:K17314	map02010
KO:K17315	map02010
KO:K17316	map02010
KO:K17317	map02010
KO:K17318	map02010
KO:K17319	map02010
KO:K17320	map02010
KO:K17321	map02010
KO:K17322	map02010
KO:K17323	map02010
KO:K17324	map02010
KO:K17325	map02010
KO:K17326	map02010
KO:K17327	map02010
KO:K17328	map02010
KO:K17329	map02010
KO:K17330	map02010
KO:K17331	map02010
KO:K17332	map04022
KO:K17332	map04310
KO:K17332	map04360
KO:K17332	map04370
KO:K17332	map04380
KO:K17332	map04650
KO:K17332	map04660
KO:K17332	map04662
KO:K17332	map04921
KO:K17332	map05161
KO:K17332	map05166
KO:K17333	map04010
KO:K17333	map04022
KO:K17333	map04310
KO:K17333	map04360
KO:K17333	map04660
KO:K17333	map04662
KO:K17333	map04921
KO:K17333	map05161
KO:K17333	map05166
KO:K17334	map04022
KO:K17334	map04310
KO:K17334	map04360
KO:K17334	map04921
KO:K17334	map05161
KO:K17334	map05166
KO:K17360	map00062
KO:K17360	map01040
KO:K17363	map00340
KO:K17364	map00790
KO:K17365	map05206
KO:K17366	map05206
KO:K17367	map05206
KO:K17368	map05206
KO:K17369	map05206
KO:K17370	map05206
KO:K17371	map05206
KO:K17372	map05206
KO:K17373	map05206
KO:K17374	map05206
KO:K17375	map05206
KO:K17376	map05206
KO:K17377	map05206
KO:K17378	map05206
KO:K17379	map05206
KO:K17380	map05206
KO:K17381	map05206
KO:K17383	map05206
KO:K17386	map04010
KO:K17386	map04014
KO:K17386	map04015
KO:K17386	map04060
KO:K17386	map04072
KO:K17386	map04151
KO:K17386	map04510
KO:K17386	map04540
KO:K17386	map04810
KO:K17386	map05166
KO:K17386	map05200
KO:K17386	map05206
KO:K17386	map05211
KO:K17386	map05214
KO:K17386	map05215
KO:K17386	map05218
KO:K17386	map05231
KO:K17387	map05206
KO:K17388	map04022
KO:K17388	map04024
KO:K17388	map04062
KO:K17388	map04071
KO:K17388	map04270
KO:K17388	map04310
KO:K17388	map04360
KO:K17388	map04510
KO:K17388	map04611
KO:K17388	map04670
KO:K17388	map04810
KO:K17388	map04921
KO:K17388	map05130
KO:K17388	map05131
KO:K17388	map05132
KO:K17388	map05200
KO:K17388	map05205
KO:K17389	map05206
KO:K17390	map05206
KO:K17391	map05206
KO:K17393	map05205
KO:K17393	map05206
KO:K17394	map05206
KO:K17395	map05206
KO:K17396	map05206
KO:K17397	map05206
KO:K17398	map00270
KO:K17398	map05206
KO:K17399	map00270
KO:K17399	map05206
KO:K17442	map05206
KO:K17445	map04022
KO:K17445	map04068
KO:K17445	map04152
KO:K17445	map04211
KO:K17445	map04910
KO:K17445	map04920
KO:K17445	map04923
KO:K17445	map04930
KO:K17446	map04022
KO:K17446	map04068
KO:K17446	map04152
KO:K17446	map04211
KO:K17446	map04910
KO:K17446	map04920
KO:K17446	map04923
KO:K17446	map04930
KO:K17447	map04012
KO:K17447	map04014
KO:K17447	map04062
KO:K17447	map04072
KO:K17447	map04370
KO:K17447	map04510
KO:K17447	map04650
KO:K17447	map04722
KO:K17447	map04910
KO:K17447	map04915
KO:K17447	map04917
KO:K17447	map05034
KO:K17447	map05100
KO:K17447	map05214
KO:K17447	map05220
KO:K17448	map04012
KO:K17448	map04014
KO:K17448	map04062
KO:K17448	map04072
KO:K17448	map04510
KO:K17448	map04650
KO:K17448	map04722
KO:K17448	map04910
KO:K17448	map04915
KO:K17448	map04917
KO:K17448	map05034
KO:K17448	map05100
KO:K17448	map05214
KO:K17448	map05220
KO:K17449	map04012
KO:K17449	map04014
KO:K17449	map04062
KO:K17449	map04072
KO:K17449	map04510
KO:K17449	map04650
KO:K17449	map04722
KO:K17449	map04910
KO:K17449	map04915
KO:K17449	map04917
KO:K17449	map05034
KO:K17449	map05100
KO:K17449	map05206
KO:K17449	map05214
KO:K17449	map05220
KO:K17450	map00300
KO:K17450	map01210
KO:K17450	map01230
KO:K17453	map04910
KO:K17454	map04110
KO:K17454	map05161
KO:K17454	map05166
KO:K17454	map05200
KO:K17454	map05206
KO:K17454	map05212
KO:K17454	map05214
KO:K17454	map05215
KO:K17454	map05218
KO:K17454	map05219
KO:K17454	map05220
KO:K17454	map05222
KO:K17454	map05223
KO:K17457	map04270
KO:K17457	map04510
KO:K17457	map04810
KO:K17457	map04921
KO:K17457	map05205
KO:K17460	map05206
KO:K17461	map05206
KO:K17462	map00270
KO:K17462	map01230
KO:K17463	map00030
KO:K17464	map00030
KO:K17464	map02060
KO:K17465	map00030
KO:K17465	map02060
KO:K17466	map00030
KO:K17466	map02060
KO:K17467	map00030
KO:K17467	map02060
KO:K17468	map00030
KO:K17486	map00920
KO:K17489	map00640
KO:K17490	map00640
KO:K17491	map04212
KO:K17491	map04922
KO:K17497	map00051
KO:K17497	map00520
KO:K17532	map04152
KO:K17589	map04211
KO:K17605	map04931
KO:K17614	map04010
KO:K17625	map00523
KO:K17626	map00401
KO:K17630	map04014
KO:K17631	map04014
KO:K17632	map04014
KO:K17633	map04014
KO:K17634	map04014
KO:K17635	map04014
KO:K17636	map04014
KO:K17637	map04014
KO:K17638	map04014
KO:K17643	map00254
KO:K17644	map00254
KO:K17645	map00254
KO:K17646	map00254
KO:K17647	map00254
KO:K17648	map00254
KO:K17649	map00254
KO:K17650	map00254
KO:K17651	map00254
KO:K17652	map00254
KO:K17683	map00232
KO:K17683	map00830
KO:K17683	map00980
KO:K17683	map00982
KO:K17683	map00983
KO:K17683	map05204
KO:K17685	map00980
KO:K17685	map05204
KO:K17687	map00071
KO:K17687	map00590
KO:K17687	map00830
KO:K17687	map04270
KO:K17688	map00071
KO:K17688	map04270
KO:K17689	map00140
KO:K17689	map00591
KO:K17689	map00830
KO:K17689	map00980
KO:K17689	map00982
KO:K17689	map00983
KO:K17689	map05204
KO:K17690	map00140
KO:K17690	map00830
KO:K17690	map00980
KO:K17690	map00982
KO:K17690	map05204
KO:K17691	map00140
KO:K17691	map00830
KO:K17691	map05204
KO:K17692	map05204
KO:K17693	map04350
KO:K17693	map04390
KO:K17693	map04550
KO:K17693	map05202
KO:K17694	map04350
KO:K17694	map04550
KO:K17695	map04350
KO:K17695	map04550
KO:K17696	map04350
KO:K17697	map04015
KO:K17698	map04015
KO:K17699	map04015
KO:K17700	map04015
KO:K17701	map04015
KO:K17702	map04015
KO:K17703	map04015
KO:K17704	map04015
KO:K17704	map04611
KO:K17705	map04015
KO:K17705	map04212
KO:K17706	map04015
KO:K17709	map00590
KO:K17709	map00830
KO:K17709	map00980
KO:K17709	map00982
KO:K17712	map00980
KO:K17712	map00982
KO:K17712	map04726
KO:K17716	map00052
KO:K17716	map00520
KO:K17717	map00564
KO:K17717	map00565
KO:K17718	map00590
KO:K17718	map00591
KO:K17718	map00830
KO:K17718	map00982
KO:K17718	map04726
KO:K17718	map05204
KO:K17719	map00590
KO:K17719	map00591
KO:K17719	map00830
KO:K17719	map00980
KO:K17719	map00982
KO:K17719	map04726
KO:K17719	map05204
KO:K17720	map00830
KO:K17720	map04726
KO:K17720	map05204
KO:K17721	map00590
KO:K17721	map00591
KO:K17721	map00982
KO:K17721	map04726
KO:K17721	map05204
KO:K17722	map00240
KO:K17722	map00410
KO:K17722	map00770
KO:K17723	map00240
KO:K17723	map00410
KO:K17723	map00770
KO:K17724	map00660
KO:K17725	map00920
KO:K17726	map00590
KO:K17728	map00590
KO:K17738	map00040
KO:K17741	map00620
KO:K17741	map00640
KO:K17742	map00051
KO:K17743	map00040
KO:K17744	map00053
KO:K17748	map00400
KO:K17749	map00400
KO:K17750	map00400
KO:K17751	map04260
KO:K17751	map04261
KO:K17751	map04530
KO:K17751	map05416
KO:K17753	map00020
KO:K17753	map00300
KO:K17753	map01210
KO:K17753	map01230
KO:K17755	map00260
KO:K17761	map00250
KO:K17761	map00650
KO:K17764	map04139
KO:K17765	map04139
KO:K17774	map04139
KO:K17775	map04139
KO:K17794	map04212
KO:K17800	map04139
KO:K17818	map00040
KO:K17819	map00906
KO:K17828	map00240
KO:K17829	map00650
KO:K17829	map01200
KO:K17830	map00564
KO:K17832	map00281
KO:K17834	map04623
KO:K17836	map00311
KO:K17836	map01501
KO:K17837	map01501
KO:K17838	map01501
KO:K17839	map00330
KO:K17839	map00410
KO:K17841	map00906
KO:K17842	map00906
KO:K17845	map04068
KO:K17846	map04550
KO:K17847	map04068
KO:K17848	map04068
KO:K17848	map04144
KO:K17850	map01501
KO:K17851	map00330
KO:K17862	map00591
KO:K17863	map00591
KO:K17864	map00591
KO:K17865	map00630
KO:K17865	map00650
KO:K17865	map01200
KO:K17877	map00910
KO:K17879	map04146
KO:K17888	map04140
KO:K17889	map04140
KO:K17890	map04140
KO:K17898	map00472
KO:K17899	map00472
KO:K17900	map00561
KO:K17901	map04919
KO:K17901	map04921
KO:K17902	map04919
KO:K17902	map04931
KO:K17903	map04919
KO:K17904	map04919
KO:K17911	map00906
KO:K17912	map00906
KO:K17913	map00906
KO:K17917	map04144
KO:K17918	map04144
KO:K17919	map04144
KO:K17920	map04144
KO:K17939	map00520
KO:K17942	map00900
KO:K17947	map00523
KO:K17950	map00270
